Datos que encuentra el metodo de Euler(variable ind.	 variable dep.	 numero de thread)
0.011058	 0.803440
0.011121	 0.803542
0.011184	 0.803645
0.011247	 0.803747
0.011310	 0.803849
0.011373	 0.803951
0.011435	 0.804054
0.011498	 0.804156
0.011561	 0.804258
0.011624	 0.804361
0.011687	 0.804463
0.011750	 0.804565
0.011812	 0.804668
0.011875	 0.804770
0.011938	 0.804872
0.012001	 0.804975
0.012064	 0.805077
0.012127	 0.805179
0.012189	 0.805282
0.012252	 0.805384
0.012315	 0.805486
0.012378	 0.805589
0.012441	 0.805691
0.012504	 0.805793
0.012566	 0.805896
0.012629	 0.805998
0.012692	 0.806100
0.012755	 0.806203
0.012818	 0.806305
0.012881	 0.806408
0.012943	 0.806510
0.013006	 0.806612
0.013069	 0.806715
0.013132	 0.806817
0.013195	 0.806920
0.013258	 0.807022
0.013320	 0.807124
0.013383	 0.807227
0.013446	 0.807329
0.013509	 0.807432
0.013572	 0.807534
0.013635	 0.807637
0.013697	 0.807739
0.013760	 0.807841
0.013823	 0.807944
0.013886	 0.808046
0.013949	 0.808149
0.014012	 0.808251
0.014074	 0.808354
0.014137	 0.808456
0.014200	 0.808559
0.014263	 0.808661
0.014326	 0.808764
0.014388	 0.808866
0.014451	 0.808969
0.014514	 0.809071
0.014577	 0.809174
0.014640	 0.809276
0.014703	 0.809379
0.014765	 0.809481
0.014828	 0.809584
0.014891	 0.809686
0.014954	 0.809789
0.015017	 0.809891
0.015080	 0.809994
0.015142	 0.810096
0.015205	 0.810199
0.015268	 0.810301
0.015331	 0.810404
0.015394	 0.810506
0.015457	 0.810609
0.015519	 0.810712
0.015582	 0.810814
0.015645	 0.810917
0.015708	 0.811019
0.015771	 0.811122
0.015834	 0.811224
0.015896	 0.811327
0.015959	 0.811429
0.016022	 0.811532
0.016085	 0.811635
0.016148	 0.811737
0.016211	 0.811840
0.016273	 0.811942
0.016336	 0.812045
0.016399	 0.812148
0.016462	 0.812250
0.016525	 0.812353
0.016588	 0.812456
0.016650	 0.812558
0.016713	 0.812661
0.016776	 0.812763
0.016839	 0.812866
0.016902	 0.812969
0.016965	 0.813071
0.017027	 0.813174
0.017090	 0.813277
0.017153	 0.813379
0.017216	 0.813482
0.017279	 0.813585
0.017342	 0.813687
0.017404	 0.813790
0.017467	 0.813893
0.017530	 0.813995
0.017593	 0.814098
0.017656	 0.814201
0.017719	 0.814303
0.017781	 0.814406
0.017844	 0.814509
0.017907	 0.814612
0.017970	 0.814714
0.018033	 0.814817
0.018096	 0.814920
0.018158	 0.815022
0.018221	 0.815125
0.018284	 0.815228
0.018347	 0.815331
0.018410	 0.815433
0.018473	 0.815536
0.018535	 0.815639
0.018598	 0.815742
0.018661	 0.815844
0.018724	 0.815947
0.018787	 0.816050
0.018850	 0.816153
0.018912	 0.816255
0.018975	 0.816358
0.019038	 0.816461
0.019101	 0.816564
0.019164	 0.816666
0.019227	 0.816769
0.019289	 0.816872
0.019352	 0.816975
0.019415	 0.817078
0.019478	 0.817180
0.019541	 0.817283
0.019604	 0.817386
0.019666	 0.817489
0.019729	 0.817592
0.019792	 0.817695
0.019855	 0.817797
0.019918	 0.817900
0.019981	 0.818003
0.020043	 0.818106
0.020106	 0.818209
0.020169	 0.818312
0.020232	 0.818414
0.020295	 0.818517
0.020358	 0.818620
0.020420	 0.818723
0.020483	 0.818826
0.020546	 0.818929
0.020609	 0.819032
0.020672	 0.819134
0.020735	 0.819237
0.020797	 0.819340
0.020860	 0.819443
0.020923	 0.819546
0.020986	 0.819649
0.021049	 0.819752
0.021112	 0.819855
0.021174	 0.819958
0.021237	 0.820061
0.021300	 0.820164
0.021363	 0.820266
0.021426	 0.820369
0.021488	 0.820472
0.021551	 0.820575
0.021614	 0.820678
0.021677	 0.820781
0.021740	 0.820884
0.021803	 0.820987
0.021865	 0.821090
0.021928	 0.821193
0.021991	 0.821296
0.022054	 0.821399
0.022117	 0.821502
0.022180	 0.821605
0.022242	 0.821708
0.022305	 0.821811
0.022368	 0.821914
0.022431	 0.822017
0.022494	 0.822120
0.022557	 0.822223
0.022619	 0.822326
0.022682	 0.822429
0.022745	 0.822532
0.022808	 0.822635
0.022871	 0.822738
0.022934	 0.822841
0.022996	 0.822944
0.023059	 0.823047
0.023122	 0.823150
0.023185	 0.823253
0.023248	 0.823356
0.023311	 0.823459
0.023373	 0.823562
0.023436	 0.823665
0.023499	 0.823768
0.023562	 0.823871
0.023625	 0.823974
0.023688	 0.824078
0.023750	 0.824181
0.023813	 0.824284
0.023876	 0.824387
0.023939	 0.824490
0.024002	 0.824593
0.024065	 0.824696
0.024127	 0.824799
0.024190	 0.824902
0.024253	 0.825005
0.024316	 0.825109
0.024379	 0.825212
0.024442	 0.825315
0.024504	 0.825418
0.024567	 0.825521
0.024630	 0.825624
0.024693	 0.825727
0.024756	 0.825830
0.024819	 0.825934
0.024881	 0.826037
0.024944	 0.826140
0.025007	 0.826243
0.025070	 0.826346
0.025133	 0.826449
0.025196	 0.826553
0.025258	 0.826656
0.025321	 0.826759
0.025384	 0.826862
0.025447	 0.826965
0.025510	 0.827068
0.025573	 0.827172
0.025635	 0.827275
0.025698	 0.827378
0.025761	 0.827481
0.025824	 0.827585
0.025887	 0.827688
0.025950	 0.827791
0.026012	 0.827894
0.026075	 0.827997
0.026138	 0.828101
0.026201	 0.828204
0.026264	 0.828307
0.026327	 0.828410
0.026389	 0.828514
0.026452	 0.828617
0.026515	 0.828720
0.026578	 0.828823
0.026641	 0.828927
0.026704	 0.829030
0.026766	 0.829133
0.026829	 0.829236
0.026892	 0.829340
0.026955	 0.829443
0.027018	 0.829546
0.027081	 0.829650
0.027143	 0.829753
0.027206	 0.829856
0.027269	 0.829960
0.027332	 0.830063
0.027395	 0.830166
0.027458	 0.830269
0.027520	 0.830373
0.027583	 0.830476
0.027646	 0.830579
0.027709	 0.830683
0.027772	 0.830786
0.027835	 0.830889
0.027897	 0.830993
0.027960	 0.831096
0.028023	 0.831200
0.028086	 0.831303
0.028149	 0.831406
0.028212	 0.831510
0.028274	 0.831613
0.028337	 0.831716
0.028400	 0.831820
0.028463	 0.831923
0.028526	 0.832027
0.028588	 0.832130
0.028651	 0.832233
0.028714	 0.832337
0.028777	 0.832440
0.028840	 0.832544
0.028903	 0.832647
0.028965	 0.832750
0.029028	 0.832854
0.029091	 0.832957
0.029154	 0.833061
0.029217	 0.833164
0.029280	 0.833268
0.029342	 0.833371
0.029405	 0.833474
0.029468	 0.833578
0.029531	 0.833681
0.029594	 0.833785
0.029657	 0.833888
0.029719	 0.833992
0.029782	 0.834095
0.029845	 0.834199
0.029908	 0.834302
0.029971	 0.834406
0.030034	 0.834509
0.030096	 0.834613
0.030159	 0.834716
0.030222	 0.834820
0.030285	 0.834923
0.030348	 0.835027
0.030411	 0.835130
0.030473	 0.835234
0.030536	 0.835337
0.030599	 0.835441
0.030662	 0.835544
0.030725	 0.835648
0.030788	 0.835751
0.030850	 0.835855
0.030913	 0.835958
0.030976	 0.836062
0.031039	 0.836165
0.031102	 0.836269
0.031165	 0.836373
0.031227	 0.836476
0.031290	 0.836580
0.031353	 0.836683
0.031416	 0.836787
0.031479	 0.836890
0.031542	 0.836994
0.031604	 0.837098
0.031667	 0.837201
0.031730	 0.837305
0.031793	 0.837408
0.031856	 0.837512
0.031919	 0.837616
0.031981	 0.837719
0.032044	 0.837823
0.032107	 0.837926
0.032170	 0.838030
0.032233	 0.838134
0.032296	 0.838237
0.032358	 0.838341
0.032421	 0.838445
0.032484	 0.838548
0.032547	 0.838652
0.032610	 0.838756
0.032673	 0.838859
0.032735	 0.838963
0.032798	 0.839067
0.032861	 0.839170
0.032924	 0.839274
0.032987	 0.839378
0.033050	 0.839481
0.033112	 0.839585
0.033175	 0.839689
0.033238	 0.839792
0.033301	 0.839896
0.033364	 0.840000
0.033427	 0.840104
0.033489	 0.840207
0.033552	 0.840311
0.033615	 0.840415
0.033678	 0.840518
0.033741	 0.840622
0.033804	 0.840726
0.033866	 0.840830
0.033929	 0.840933
0.033992	 0.841037
0.034055	 0.841141
0.034118	 0.841245
0.034181	 0.841348
0.034243	 0.841452
0.034306	 0.841556
0.034369	 0.841660
0.034432	 0.841763
0.034495	 0.841867
0.034558	 0.841971
0.034620	 0.842075
0.034683	 0.842179
0.034746	 0.842282
0.034809	 0.842386
0.034872	 0.842490
0.034935	 0.842594
0.034997	 0.842698
0.035060	 0.842801
0.035123	 0.842905
0.035186	 0.843009
0.035249	 0.843113
0.035312	 0.843217
0.035374	 0.843321
0.035437	 0.843424
0.035500	 0.843528
0.035563	 0.843632
0.035626	 0.843736
0.035688	 0.843840
0.035751	 0.843944
0.035814	 0.844048
0.035877	 0.844151
0.035940	 0.844255
0.036003	 0.844359
0.036065	 0.844463
0.036128	 0.844567
0.036191	 0.844671
0.036254	 0.844775
0.036317	 0.844879
0.036380	 0.844983
0.036442	 0.845086
0.036505	 0.845190
0.036568	 0.845294
0.036631	 0.845398
0.036694	 0.845502
0.036757	 0.845606
0.036819	 0.845710
0.036882	 0.845814
0.036945	 0.845918
0.037008	 0.846022
0.037071	 0.846126
0.037134	 0.846230
0.037196	 0.846334
0.037259	 0.846438
0.037322	 0.846542
0.037385	 0.846646
0.037448	 0.846750
0.037511	 0.846854
0.037573	 0.846958
0.037636	 0.847062
0.037699	 0.847166
0.037762	 0.847270
0.037825	 0.847374
0.037888	 0.847478
0.037950	 0.847582
0.038013	 0.847686
0.038076	 0.847790
0.038139	 0.847894
0.038202	 0.847998
0.038265	 0.848102
0.038327	 0.848206
0.038390	 0.848310
0.038453	 0.848414
0.038516	 0.848518
0.038579	 0.848622
0.038642	 0.848726
0.038704	 0.848830
0.038767	 0.848934
0.038830	 0.849038
0.038893	 0.849142
0.038956	 0.849246
0.039019	 0.849350
0.039081	 0.849454
0.039144	 0.849559
0.039207	 0.849663
0.039270	 0.849767
0.039333	 0.849871
0.039396	 0.849975
0.039458	 0.850079
0.039521	 0.850183
0.039584	 0.850287
0.039647	 0.850391
0.039710	 0.850496
0.039773	 0.850600
0.039835	 0.850704
0.039898	 0.850808
0.039961	 0.850912
0.040024	 0.851016
0.040087	 0.851120
0.040150	 0.851225
0.040212	 0.851329
0.040275	 0.851433
0.040338	 0.851537
0.040401	 0.851641
0.040464	 0.851745
0.040527	 0.851850
0.040589	 0.851954
0.040652	 0.852058
0.040715	 0.852162
0.040778	 0.852266
0.040841	 0.852371
0.040904	 0.852475
0.040966	 0.852579
0.041029	 0.852683
0.041092	 0.852787
0.041155	 0.852892
0.041218	 0.852996
0.041281	 0.853100
0.041343	 0.853204
0.041406	 0.853309
0.041469	 0.853413
0.041532	 0.853517
0.041595	 0.853621
0.041658	 0.853726
0.041720	 0.853830
0.041783	 0.853934
0.041846	 0.854038
0.041909	 0.854143
0.041972	 0.854247
0.042035	 0.854351
0.042097	 0.854455
0.042160	 0.854560
0.042223	 0.854664
0.042286	 0.854768
0.042349	 0.854873
0.042412	 0.854977
0.042474	 0.855081
0.042537	 0.855186
0.042600	 0.855290
0.042663	 0.855394
0.042726	 0.855499
0.042788	 0.855603
0.042851	 0.855707
0.042914	 0.855812
0.042977	 0.855916
0.043040	 0.856020
0.043103	 0.856125
0.043165	 0.856229
0.043228	 0.856333
0.043291	 0.856438
0.043354	 0.856542
0.043417	 0.856647
0.043480	 0.856751
0.043542	 0.856855
0.043605	 0.856960
0.043668	 0.857064
0.043731	 0.857168
0.043794	 0.857273
0.043857	 0.857377
0.043919	 0.857482
0.043982	 0.857586
0.044045	 0.857691
0.044108	 0.857795
0.044171	 0.857899
0.044234	 0.858004
0.044296	 0.858108
0.044359	 0.858213
0.044422	 0.858317
0.044485	 0.858422
0.044548	 0.858526
0.044611	 0.858630
0.044673	 0.858735
0.044736	 0.858839
0.044799	 0.858944
0.044862	 0.859048
0.044925	 0.859153
0.044988	 0.859257
0.045050	 0.859362
0.045113	 0.859466
0.045176	 0.859571
0.045239	 0.859675
0.045302	 0.859780
0.045365	 0.859884
0.045427	 0.859989
0.045490	 0.860093
0.045553	 0.860198
0.045616	 0.860302
0.045679	 0.860407
0.045742	 0.860511
0.045804	 0.860616
0.045867	 0.860721
0.045930	 0.860825
0.045993	 0.860930
0.046056	 0.861034
0.046119	 0.861139
0.046181	 0.861243
0.046244	 0.861348
0.046307	 0.861452
0.046370	 0.861557
0.046433	 0.861662
0.046496	 0.861766
0.046558	 0.861871
0.046621	 0.861975
0.046684	 0.862080
0.046747	 0.862185
0.046810	 0.862289
0.046873	 0.862394
0.046935	 0.862498
0.046998	 0.862603
0.047061	 0.862708
0.047124	 0.862812
0.047187	 0.862917
0.047250	 0.863022
0.047312	 0.863126
0.047375	 0.863231
0.047438	 0.863335
0.047501	 0.863440
0.047564	 0.863545
0.047627	 0.863649
0.047689	 0.863754
0.047752	 0.863859
0.047815	 0.863963
0.047878	 0.864068
0.047941	 0.864173
0.048004	 0.864278
0.048066	 0.864382
0.048129	 0.864487
0.048192	 0.864592
0.048255	 0.864696
0.048318	 0.864801
0.048381	 0.864906
0.048443	 0.865010
0.048506	 0.865115
0.048569	 0.865220
0.048632	 0.865325
0.048695	 0.865429
0.048758	 0.865534
0.048820	 0.865639
0.048883	 0.865744
0.048946	 0.865848
0.049009	 0.865953
0.049072	 0.866058
0.049135	 0.866163
0.049197	 0.866267
0.049260	 0.866372
0.049323	 0.866477
0.049386	 0.866582
0.049449	 0.866687
0.049512	 0.866791
0.049574	 0.866896
0.049637	 0.867001
0.049700	 0.867106
0.049763	 0.867211
0.049826	 0.867315
0.049888	 0.867420
0.049951	 0.867525
0.050014	 0.867630
0.050077	 0.867735
0.050140	 0.867839
0.050203	 0.867944
0.050265	 0.868049
0.050328	 0.868154
0.050391	 0.868259
0.050454	 0.868364
0.050517	 0.868469
0.050580	 0.868573
0.050642	 0.868678
0.050705	 0.868783
0.050768	 0.868888
0.050831	 0.868993
0.050894	 0.869098
0.050957	 0.869203
0.051019	 0.869308
0.051082	 0.869413
0.051145	 0.869517
0.051208	 0.869622
0.051271	 0.869727
0.051334	 0.869832
0.051396	 0.869937
0.051459	 0.870042
0.051522	 0.870147
0.051585	 0.870252
0.051648	 0.870357
0.051711	 0.870462
0.051773	 0.870567
0.051836	 0.870672
0.051899	 0.870777
0.051962	 0.870882
0.052025	 0.870987
0.052088	 0.871091
0.052150	 0.871196
0.052213	 0.871301
0.052276	 0.871406
0.052339	 0.871511
0.052402	 0.871616
0.052465	 0.871721
0.052527	 0.871826
0.052590	 0.871931
0.052653	 0.872036
0.052716	 0.872141
0.052779	 0.872246
0.052842	 0.872351
0.052904	 0.872456
0.052967	 0.872562
0.053030	 0.872667
0.053093	 0.872772
0.053156	 0.872877
0.053219	 0.872982
0.053281	 0.873087
0.053344	 0.873192
0.053407	 0.873297
0.053470	 0.873402
0.053533	 0.873507
0.053596	 0.873612
0.053658	 0.873717
0.053721	 0.873822
0.053784	 0.873927
0.053847	 0.874032
0.053910	 0.874137
0.053973	 0.874243
0.054035	 0.874348
0.054098	 0.874453
0.054161	 0.874558
0.054224	 0.874663
0.054287	 0.874768
0.054350	 0.874873
0.054412	 0.874978
0.054475	 0.875084
0.054538	 0.875189
0.054601	 0.875294
0.054664	 0.875399
0.054727	 0.875504
0.054789	 0.875609
0.054852	 0.875714
0.054915	 0.875820
0.054978	 0.875925
0.055041	 0.876030
0.055104	 0.876135
0.055166	 0.876240
0.055229	 0.876345
0.055292	 0.876451
0.055355	 0.876556
0.055418	 0.876661
0.055481	 0.876766
0.055543	 0.876871
0.055606	 0.876977
0.055669	 0.877082
0.055732	 0.877187
0.055795	 0.877292
0.055858	 0.877398
0.055920	 0.877503
0.055983	 0.877608
0.056046	 0.877713
0.056109	 0.877819
0.056172	 0.877924
0.056235	 0.878029
0.056297	 0.878134
0.056360	 0.878240
0.056423	 0.878345
0.056486	 0.878450
0.056549	 0.878555
0.056611	 0.878661
0.056674	 0.878766
0.056737	 0.878871
0.056800	 0.878977
0.056863	 0.879082
0.056926	 0.879187
0.056988	 0.879292
0.057051	 0.879398
0.057114	 0.879503
0.057177	 0.879608
0.057240	 0.879714
0.057303	 0.879819
0.057365	 0.879924
0.057428	 0.880030
0.057491	 0.880135
0.057554	 0.880240
0.057617	 0.880346
0.057680	 0.880451
0.057742	 0.880557
0.057805	 0.880662
0.057868	 0.880767
0.057931	 0.880873
0.057994	 0.880978
0.058057	 0.881083
0.058119	 0.881189
0.058182	 0.881294
0.058245	 0.881400
0.058308	 0.881505
0.058371	 0.881610
0.058434	 0.881716
0.058496	 0.881821
0.058559	 0.881927
0.058622	 0.882032
0.058685	 0.882137
0.058748	 0.882243
0.058811	 0.882348
0.058873	 0.882454
0.058936	 0.882559
0.058999	 0.882665
0.059062	 0.882770
0.059125	 0.882876
0.059188	 0.882981
0.059250	 0.883087
0.059313	 0.883192
0.059376	 0.883297
0.059439	 0.883403
0.059502	 0.883508
0.059565	 0.883614
0.059627	 0.883719
0.059690	 0.883825
0.059753	 0.883930
0.059816	 0.884036
0.059879	 0.884141
0.059942	 0.884247
0.060004	 0.884352
0.060067	 0.884458
0.060130	 0.884564
0.060193	 0.884669
0.060256	 0.884775
0.060319	 0.884880
0.060381	 0.884986
0.060444	 0.885091
0.060507	 0.885197
0.060570	 0.885302
0.060633	 0.885408
0.060696	 0.885513
0.060758	 0.885619
0.060821	 0.885725
0.060884	 0.885830
0.060947	 0.885936
0.061010	 0.886041
0.061073	 0.886147
0.061135	 0.886253
0.061198	 0.886358
0.061261	 0.886464
0.061324	 0.886569
0.061387	 0.886675
0.061450	 0.886781
0.061512	 0.886886
0.061575	 0.886992
0.061638	 0.887098
0.061701	 0.887203
0.061764	 0.887309
0.061827	 0.887415
0.061889	 0.887520
0.061952	 0.887626
0.062015	 0.887731
0.062078	 0.887837
0.062141	 0.887943
0.062204	 0.888048
0.062266	 0.888154
0.062329	 0.888260
0.062392	 0.888366
0.062455	 0.888471
0.062518	 0.888577
0.062581	 0.888683
0.062643	 0.888788
0.062706	 0.888894
0.062769	 0.889000
0.062832	 0.889105
0.062895	 0.889211
0.062958	 0.889317
0.063020	 0.889423
0.063083	 0.889528
0.063146	 0.889634
0.063209	 0.889740
0.063272	 0.889846
0.063335	 0.889951
0.063397	 0.890057
0.063460	 0.890163
0.063523	 0.890269
0.063586	 0.890374
0.063649	 0.890480
0.063711	 0.890586
0.063774	 0.890692
0.063837	 0.890798
0.063900	 0.890903
0.063963	 0.891009
0.064026	 0.891115
0.064088	 0.891221
0.064151	 0.891327
0.064214	 0.891432
0.064277	 0.891538
0.064340	 0.891644
0.064403	 0.891750
0.064465	 0.891856
0.064528	 0.891962
0.064591	 0.892067
0.064654	 0.892173
0.064717	 0.892279
0.064780	 0.892385
0.064842	 0.892491
0.064905	 0.892597
0.064968	 0.892703
0.065031	 0.892809
0.065094	 0.892914
0.065157	 0.893020
0.065219	 0.893126
0.065282	 0.893232
0.065345	 0.893338
0.065408	 0.893444
0.065471	 0.893550
0.065534	 0.893656
0.065596	 0.893762
0.065659	 0.893868
0.065722	 0.893973
0.065785	 0.894079
0.065848	 0.894185
0.065911	 0.894291
0.065973	 0.894397
0.066036	 0.894503
0.066099	 0.894609
0.066162	 0.894715
0.066225	 0.894821
0.066288	 0.894927
0.066350	 0.895033
0.066413	 0.895139
0.066476	 0.895245
0.066539	 0.895351
0.066602	 0.895457
0.066665	 0.895563
0.066727	 0.895669
0.066790	 0.895775
0.066853	 0.895881
0.066916	 0.895987
0.066979	 0.896093
0.067042	 0.896199
0.067104	 0.896305
0.067167	 0.896411
0.067230	 0.896517
0.067293	 0.896623
0.067356	 0.896729
0.067419	 0.896835
0.067481	 0.896941
0.067544	 0.897047
0.067607	 0.897153
0.067670	 0.897259
0.067733	 0.897365
0.067796	 0.897472
0.067858	 0.897578
0.067921	 0.897684
0.067984	 0.897790
0.068047	 0.897896
0.068110	 0.898002
0.068173	 0.898108
0.068235	 0.898214
0.068298	 0.898320
0.068361	 0.898426
0.068424	 0.898533
0.068487	 0.898639
0.068550	 0.898745
0.068612	 0.898851
0.068675	 0.898957
0.068738	 0.899063
0.068801	 0.899169
0.068864	 0.899275
0.068927	 0.899382
0.068989	 0.899488
0.069052	 0.899594
0.069115	 0.899700
0.069178	 0.899806
0.069241	 0.899912
0.069304	 0.900019
0.069366	 0.900125
0.069429	 0.900231
0.069492	 0.900337
0.069555	 0.900443
0.069618	 0.900550
0.069681	 0.900656
0.069743	 0.900762
0.069806	 0.900868
0.069869	 0.900974
0.069932	 0.901081
0.069995	 0.901187
0.070058	 0.901293
0.070120	 0.901399
0.070183	 0.901506
0.070246	 0.901612
0.070309	 0.901718
0.070372	 0.901824
0.070435	 0.901931
0.070497	 0.902037
0.070560	 0.902143
0.070623	 0.902250
0.070686	 0.902356
0.070749	 0.902462
0.070811	 0.902568
0.070874	 0.902675
0.070937	 0.902781
0.071000	 0.902887
0.071063	 0.902994
0.071126	 0.903100
0.071188	 0.903206
0.071251	 0.903313
0.071314	 0.903419
0.071377	 0.903525
0.071440	 0.903632
0.071503	 0.903738
0.071565	 0.903844
0.071628	 0.903951
0.071691	 0.904057
0.071754	 0.904163
0.071817	 0.904270
0.071880	 0.904376
0.071942	 0.904482
0.072005	 0.904589
0.072068	 0.904695
0.072131	 0.904802
0.072194	 0.904908
0.072257	 0.905014
0.072319	 0.905121
0.072382	 0.905227
0.072445	 0.905334
0.072508	 0.905440
0.072571	 0.905546
0.072634	 0.905653
0.072696	 0.905759
0.072759	 0.905866
0.072822	 0.905972
0.072885	 0.906079
0.072948	 0.906185
0.073011	 0.906291
0.073073	 0.906398
0.073136	 0.906504
0.073199	 0.906611
0.073262	 0.906717
0.073325	 0.906824
0.073388	 0.906930
0.073450	 0.907037
0.073513	 0.907143
0.073576	 0.907250
0.073639	 0.907356
0.073702	 0.907463
0.073765	 0.907569
0.073827	 0.907676
0.073890	 0.907782
0.073953	 0.907889
0.074016	 0.907995
0.074079	 0.908102
0.074142	 0.908208
0.074204	 0.908315
0.074267	 0.908421
0.074330	 0.908528
0.074393	 0.908635
0.074456	 0.908741
0.074519	 0.908848
0.074581	 0.908954
0.074644	 0.909061
0.074707	 0.909167
0.074770	 0.909274
0.074833	 0.909381
0.074896	 0.909487
0.074958	 0.909594
0.075021	 0.909700
0.075084	 0.909807
0.075147	 0.909913
0.075210	 0.910020
0.075273	 0.910127
0.075335	 0.910233
0.075398	 0.910340
0.075461	 0.910447
0.075524	 0.910553
0.075587	 0.910660
0.075650	 0.910767
0.075712	 0.910873
0.075775	 0.910980
0.075838	 0.911086
0.075901	 0.911193
0.075964	 0.911300
0.076027	 0.911406
0.076089	 0.911513
0.076152	 0.911620
0.076215	 0.911727
0.076278	 0.911833
0.076341	 0.911940
0.076404	 0.912047
0.076466	 0.912153
0.076529	 0.912260
0.076592	 0.912367
0.076655	 0.912473
0.076718	 0.912580
0.076781	 0.912687
0.076843	 0.912794
0.076906	 0.912900
0.076969	 0.913007
0.077032	 0.913114
0.077095	 0.913221
0.077158	 0.913327
0.077220	 0.913434
0.077283	 0.913541
0.077346	 0.913648
0.077409	 0.913754
0.077472	 0.913861
0.077535	 0.913968
0.077597	 0.914075
0.077660	 0.914182
0.077723	 0.914288
0.077786	 0.914395
0.077849	 0.914502
0.077911	 0.914609
0.077974	 0.914716
0.078037	 0.914822
0.078100	 0.914929
0.078163	 0.915036
0.078226	 0.915143
0.078288	 0.915250
0.078351	 0.915357
0.078414	 0.915463
0.078477	 0.915570
0.078540	 0.915677
0.078603	 0.915784
0.078665	 0.915891
0.078728	 0.915998
0.078791	 0.916105
0.078854	 0.916211
0.078917	 0.916318
0.078980	 0.916425
0.079042	 0.916532
0.079105	 0.916639
0.079168	 0.916746
0.079231	 0.916853
0.079294	 0.916960
0.079357	 0.917067
